Tue Dec  3 16:45:35 2024    profile_results.prof

         273464840 function calls (270285549 primitive calls) in 203.954 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    43235    0.003    0.000    0.003    0.000 {method 'add' of 'set' objects}
        1    0.003    0.003    0.003    0.003 {method 'choice' of 'numpy.random.mtrand.RandomState' objects}
    21620    0.003    0.000    0.003    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/multiarray.py:346(where)
     4829    0.003    0.000    0.003    0.000 {method 'copy' of 'numpy.ndarray' objects}
       14    0.002    0.000    0.003    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/_matfuncs.py:216(expm)
       18    0.000    0.000    0.003    0.000 {built-in method builtins.print}
        9    0.002    0.000    0.003    0.000 /home/sofi/Documentos/codigos/dinamic_ga/test/dgamod.py:67(fidelity)
        1    0.000    0.000    0.002    0.002 /home/sofi/Documentos/codigos/dinamic_ga/test/dgamod.py:522(time_evolution)
        8    0.000    0.000    0.002    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:1595(_array_str_implementation)
        8    0.000    0.000    0.002    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:561(array2string)
       38    0.002    0.000    0.002    0.000 {built-in method numpy.array}
        8    0.000    0.000    0.002    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:506(wrapper)
        8    0.000    0.000    0.002    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:523(_array2string)
      388    0.001    0.000    0.002    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/lib/function_base.py:564(asarray_chkfinite)
        8    0.000    0.000    0.002    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:780(_formatArray)
    528/8    0.001    0.000    0.002    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:789(recurser)
      182    0.001    0.000    0.001    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/linalg/linalg.py:2383(norm)
       14    0.001    0.000    0.001    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/_decomp.py:117(eig)
      182    0.000    0.000    0.001    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2177(sum)
      110    0.000    0.000    0.001    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2692(max)
      388    0.000    0.000    0.001    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/_methods.py:61(_all)
      520    0.000    0.000    0.001    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:753(_extendLine_pretty)
      206    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
      182    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.generic' objects}
      520    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:739(_extendLine)
        7    0.000    0.000    0.000    0.000 {built-in method time.sleep}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:694(read)
      364    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:452(_get_format_function)
        1    0.000    0.000    0.000    0.000 /home/sofi/Documentos/codigos/dinamic_ga/test/dgamod.py:501(actions_to_file)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:1012(_read)
      206    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/blas.py:384(getter)
       17    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:821(_get_conv)
        3    0.000    0.000    0.000    0.000 {built-in method io.open}
        8    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:410(<lambda>)
       17    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:818(_get)
    40/20    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:781(get)
        8    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:1223(__init__)
      520    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:1231(__call__)
       10    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:832(getint)
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/_lib/_util.py:275(_asarray_validated)
        3    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
       20    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:394(before_get)
       52    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/lapack.py:982(_compute_lwork)
       20    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:407(_interpolate_some)
        1    0.000    0.000    0.000    0.000 /home/sofi/Documentos/codigos/dinamic_ga/test/dgamod.py:729(one_field_actions)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:611(__init__)
      182    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/linalg/linalg.py:140(isComplexType)
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2421(all)
        8    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:64(_make_options_dict)
        7    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:837(getfloat)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:1336(__init__)
      430    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      214    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/numerictypes.py:357(issubdtype)
      520    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
      136    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        8    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2836(min)
       40    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:1158(_unify_values)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:2081(getLogger)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:1460(setLevel)
        7    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:1259(__init__)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:1415(_clear_cache)
        2    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/blas.py:326(_get_funcs)
       66    0.000    0.000    0.000    0.000 {method 'writerow' of '_csv.writer' objects}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:1327(getLogger)
      182    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2172(_sum_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:1134(_join_multiline_values)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/lapack.py:884(get_lapack_funcs)
       16    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        8    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:403(_get_formatdict)
      182    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/linalg/linalg.py:2379(_norm_dispatcher)
       60    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:890(optionxform)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:1076(__init__)
       40    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/collections/__init__.py:1000(__getitem__)
       11    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       28    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/numerictypes.py:283(issubclass_)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      193    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:882(__init__)
      4/2    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
      4/2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
      110    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2687(_max_dispatcher)
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/lapack.py:1017(_check_work_float)
        1    0.000    0.000    0.000    0.000 /home/sofi/Documentos/codigos/dinamic_ga/test/dgamod.py:427(fitness_func_constructor)
        2    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/pygad/pygad.py:1318(round_genes)
       16    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       27    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:912(createLock)
       64    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/blas.py:411(get_blas_funcs)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:576(__init__)
      116    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       40    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/collections/__init__.py:990(__init__)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:397(abspath)
        8    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:72(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/pygad/helper/unique.py:605(unpack_gene_space)
        2    0.000    0.000    0.000    0.000 {built-in method _csv.writer}
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/sparse/_base.py:1513(issparse)
